"FieldName","ClassName","ModelClass","LineContent","LineNo","FilePath","RepoName"
"transaction.associatedtransaction","MegaJsonToElavonMessageMapper","Transaction","AssociatedTransaction at = transactionContext.request().transaction().associatedTransaction();","470","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"routingheader.actiontype.reversal","MegaJsonToElavonMessageMapper","RoutingHeader",".actionType() != RoutingHeader.ActionType.REVERSAL &&","474","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.ordercertainty","MegaJsonToElavonMessageMapper","Transaction","transactionContext.request().transaction().orderCertainty() != ESTIMATED ) {","475","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.currencycode","MegaJsonToElavonMessageMapper","Transaction","String code = transactionContext.request().transaction().currencyCode();","496","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.transactionsource.internet.equals","MegaJsonToElavonMessageMapper","Transaction","if ( Transaction.TransactionSource.INTERNET.equals( t.transactionSource() ) )","516","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.billingaddress.postcode","MegaJsonToElavonMessageMapper","BillingAddress","isoMessage.set( t.billingAddress().postcode(), getFieldId(), 9, 1 );","542","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.billingaddress.street","MegaJsonToElavonMessageMapper","BillingAddress","joinFields( "" "", t.billingAddress(), BillingAddress::street, BillingAddress::city,","544","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.billingaddress.state","MegaJsonToElavonMessageMapper","BillingAddress","BillingAddress::state ),","545","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.walletprovider.android_pay","MegaJsonToElavonMessageMapper","Transaction",".of( Transaction.WalletProvider.APPLE_PAY, Transaction.WalletProvider.ANDROID_PAY,","555","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.walletprovider.google_pay","MegaJsonToElavonMessageMapper","Transaction","Transaction.WalletProvider.GOOGLE_PAY )","556","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.mobilewallet.onlinepaymentcryptogram","MegaJsonToElavonMessageMapper","MobileWallet","StringUtils.substring( t.mobileWallet().onlinePaymentCryptogram(), 0, 32 ) ),","560","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.walletprovider.google_pay.equals","MegaJsonToElavonMessageMapper","Transaction","&& Transaction.WalletProvider.GOOGLE_PAY.equals( t.walletProvider() )","585","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.walletprovider.android_pay","MegaJsonToElavonMessageMapper","Transaction",".of( Transaction.WalletProvider.APPLE_PAY, Transaction.WalletProvider.ANDROID_PAY,","590","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.walletprovider.google_pay","MegaJsonToElavonMessageMapper","Transaction","Transaction.WalletProvider.GOOGLE_PAY )","591","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.mobilewallet.onlinepaymentcryptogram","MegaJsonToElavonMessageMapper","MobileWallet","isoMessage.set( t.mobileWallet().onlinePaymentCryptogram(), getFieldId(), 13 );","593","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.paymentrecipientdateofbirth","MegaJsonToElavonMessageMapper","Transaction","Transaction::paymentRecipientDateOfBirth,","610","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.paymentrecipientaccountidentifier","MegaJsonToElavonMessageMapper","Transaction","Transaction::paymentRecipientAccountIdentifier,","611","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.paymentrecipientpostcodezip","MegaJsonToElavonMessageMapper","Transaction","Transaction::paymentRecipientPostcodeZip,","612","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.paymentrecipientlastname","MegaJsonToElavonMessageMapper","Transaction","Transaction::paymentRecipientLastName ) ) {","613","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant","MegaJsonToElavonMessageMapper","MerchantContext","Merchant m = r.merchantContext().merchant();","647","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.walletprovider.masterpass_online.equals","MegaJsonToElavonMessageMapper","Transaction","if ( Transaction.WalletProvider.MASTERPASS_ONLINE.equals( t.walletProvider() ) ) {","654","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.walletprovider.visa_checkout.equals","MegaJsonToElavonMessageMapper","Transaction","else if ( Transaction.WalletProvider.VISA_CHECKOUT.equals( t.walletProvider() ) ) {","663","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.id","MegaJsonToElavonMessageMapper","Merchant","s -> m.subMerchant(), SubMerchant::id, SubMerchant::tradingName ) ) {","675","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant","MegaJsonToElavonMessageMapper","Merchant","isoMessage.set( m.subMerchant().id(), getFieldId(), 26, 1 );","677","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.categorycode","MegaJsonToElavonMessageMapper","Merchant","isoMessage.set( m.subMerchant().categoryCode(), getFieldId(), 26, 2 );","678","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant","MegaJsonToElavonMessageMapper","Merchant","isoMessage.set( m.subMerchant().phone(), getFieldId(), 26, 3 );","680","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant","MegaJsonToElavonMessageMapper","Merchant","isoMessage.set( m.subMerchant().email(), getFieldId(), 26, 4 );","681","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.authenticationversion.threeds2","MegaJsonToElavonMessageMapper","Transaction","&& Transaction.AuthenticationVersion.threeDS2 == t.authenticationVersion() ) {","701","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.mobilewallet.onlinepaymentcryptogram","MegaJsonToElavonMessageMapper","MobileWallet","if ( t.mobileWallet().onlinePaymentCryptogram() != null","740","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.cardtype.mc","MegaJsonToElavonMessageMapper","Transaction","&& (t.cardType() == Transaction.CardType.MC","741","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.cardtype.vc","MegaJsonToElavonMessageMapper","Transaction","|| t.cardType() == Transaction.CardType.VC) ) {","742","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.mobilewallet.onlinepaymentcryptogram","MegaJsonToElavonMessageMapper","MobileWallet","isoMessage.set( t.mobileWallet().onlinePaymentCryptogram(), getFieldId(), 48 );","743","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.walletprovider.secure_remote_commerce.equals","MegaJsonToElavonMessageMapper","Transaction","if ( Transaction.WalletProvider.SECURE_REMOTE_COMMERCE.equals( t.walletProvider() )","746","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.cardtype.mc","MegaJsonToElavonMessageMapper","Transaction","&& t.cardType() == Transaction.CardType.MC","747","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.ordercustomfields.secureremotecommercescheme","MegaJsonToElavonMessageMapper","OrderCustomFields","&& ""MASTERCARD"".equals( t.orderCustomFields().secureRemoteCommerceScheme() ) ) {","748","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.ordercustomfields.walletpaymentidentifier","MegaJsonToElavonMessageMapper","OrderCustomFields","isoMessage.set( t.orderCustomFields().walletPaymentIdentifier(), getFieldId(), 49 );","749","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.billingaddress","MegaJsonToElavonMessageMapper","BillingAddress","return transactionContext.hasAny( r -> r.transaction().billingAddress(), BillingAddress::city,","810","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.billingaddress.postcode","MegaJsonToElavonMessageMapper","BillingAddress","BillingAddress::postcode, BillingAddress::state, BillingAddress::street );","811","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.transactionsforthisorder","MegaJsonToElavonMessageMapper","Transaction","r.transaction().transactionsForThisOrder( 0 ).transaction() ), getFieldId(), 30 );","830","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.supportedemv3dsschemes","MegaJsonToElavonMessageMapper","Merchant","final Set<Merchant.SupportedEMV3DSSchemes> supportedEMV3DSSchemes = new HashSet<>();","1079","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant","MegaJsonToElavonMessageMapper","MerchantContext","final int supportedEMV3DSSchemesSize = request.merchantContext().merchant()","1080","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.supportedemv3dsschemes","MegaJsonToElavonMessageMapper","Merchant",".add( request.merchantContext().merchant().supportedEMV3DSSchemes( i ) );","1084","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.supportedemv3dsschemes","MegaJsonToElavonMessageMapper","Merchant","&& supportedEMV3DSSchemes.contains( Merchant.SupportedEMV3DSSchemes.AMEX_SAFEKEY_2 ) ||","1088","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.supportedemv3dsschemes","MegaJsonToElavonMessageMapper","Merchant","&& supportedEMV3DSSchemes.contains( Merchant.SupportedEMV3DSSchemes.SECURECODE_2 )","1090","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.supportedemv3dsschemes","MegaJsonToElavonMessageMapper","Merchant",".contains( Merchant.SupportedEMV3DSSchemes.VERIFIED_BY_VISA_2 ));","1093","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.transactionsource","MegaJsonToElavonMessageMapper","Transaction","if ( r.transaction().transactionSource() != CARD_PRESENT","1176","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
